imdb_id,movie_name,storyline,release_year,runtime,imdb_rating,vote_count
tt30150907,Justice League: Crisis on Infinite Earths - Part Two,The Anti-Monitor (the Monitor's evil counterpart) is released into the DC Multiverse and begins to destroy the different Earths that compose it. The Monitor attempts to recruit heroes from across the Multiverse to fight back.,2024,20241h 35m,5.6,6.6K
tt29259074,Blink,"Chronicles a family's global trip before their children lose vision to a rare genetic disorder, capturing their journey to experience the world's beauty while they can still see it, and preparing for an inevitable future.",2024,20241h 23m,7.2,909
tt19864832,La cocina,"In the heart of a bustling Times Square kitchen, dreams and desperation collide as the staff each chase the elusive American dream.",2024,20242h 19m,7.0,5.2K
tt27050277,The Courier,Follows a hustler and his rise to the top of the corruption that surrounded the real estate bubble after the arrival of the euro in Spain.,2024,20241h 41m,6.1,5.9K
tt21816918,The Painted,"A 1960s suburban family's plans are interrupted when they're called to a deceased relative's estate, where they begin to unravel the secrets that haunt the premises-strange occurrences, archaic rituals, and sinister paintings on the walls.",2024,20241h 25m,4.9,1.7K
tt11826260,The Best Friend,"On Canoa Quebrada beach, the reunion between two friends rekindles old desires.",2024,20241h 36m,6.1,323
tt33372496,Jimmy and Stiggs,"A perfect storm of lousy news sees out-of-work filmmaker Jimmy Lang spiral into a bender, during which he claims to have been abducted by aliens, and fearing their return, he contacts his old friend Stiggs to help him gear up for war.",2024,20241h 19m,5.4,833
tt27902121,Super/Man: The Christopher Reeve Story,"Reeve's rise to becoming a film star follows with a near-fatal horse-riding accident in 1995 that left him paralyzed from the neck down. After the accident, he became an activist for spinal cord injury treatments and disability rights.",2024,20241h 44m,8.0,12K
tt32898016,Wynonna Earp: Vengeance,Wynonna Earp is coming home to battle her greatest foe yet: a psychotic seductress hellbent on revenge against her...and everyone she loves.,2024,20241h 36m,5.5,2K
tt27004148,Grave Torture,Telling about the punishment of the grave which occurred after a man was buried.,2024,20241h 57m,6.1,3.8K
tt26315685,How to Make Gravy,"A feature film adaptation of Australian music legend Paul Kelly's classic song, 'How to Make Gravy'.",2024,20242h,7.0,1.1K
tt26420234,Music by John Williams,Follows the life of legendary composer John Williams.,2024,20241h 45m,8.2,6.2K
tt14452174,Soundtrack to a Coup d'Etat,Jazz and decolonization are entwined in this historical rollercoaster that rewrites the Cold War episode that led musicians Abbey Lincoln and Max Roach to crash the UN Security Council in protest against the murder of Patrice Lumumba.,2024,20242h 30m,7.8,4.1K
tt26697087,The Cut,"A retired Irish boxer (Orlando Bloom) returns to the ring for one last shot at the title but only if he makes weight. Holed up in a room in Las Vegas he embarks on an intensive, illegal weight-cut program with an unscrupulous trainer.",2024,20241h 39m,5.5,2.2K
tt30796448,The Greatest Night in Pop,"On January 28th 1985, dozens of the era's most popular musicians gathered in Los Angeles to record a charity single for African famine relief. Setting egos aside, they collaborated on a song that would make history.",2024,20241h 36m,7.9,17K
tt30784256,The Second Act,"Florence wants to introduce David, the man she's madly in love with, to her father. But David isn't attracted to her and wants to throw her into the arms of his friend Willy. The characters meet in a restaurant in the middle of nowhere.",2024,20241h 20m,6.4,5K
tt32086046,Souleymane's Story,A Paris food delivery cyclist and asylum seeker named Souleymane has two days to prepare his story for a make-or-break interview to secure legal residency.,2024,20241h 33m,7.6,7.5K
tt33034505,Pechi,Revolves around age-old practices such as black magic and witchcraft.,2024,20241h 50m,5.5,1.8K
tt21151212,Cult Killer,"After a renowned private investigator is murdered, his protégé takes on the case. As her investigation unfolds, she is forced into a dangerous alliance with his killer to uncover the town's grisly secrets and bring justice to its victims.",2024,20241h 45m,4.8,3.6K
tt4920098,Somnium,"At experimental sleep clinic, Somnium, dreams are made real. Side effects may include: hallucinations, confusion, paranoia, sleep paralysis, detachment from reality, lost sense of self, permanent nightmares.",2024,20241h 32m,4.9,1.7K
tt27819388,Cinderella's Curse,"Based on the same folktale that Disney updated and popularized for children, back in the 1950s.",2024,20241h 22m,3.4,1.7K
tt15181360,Rez Ball,"The Chuska Warriors, a Native American high school basketball team from New Mexico, must band together after losing their star player if they want to keep their quest for a state championship alive.",2024,20241h 51m,6.4,3.1K
tt30504835,The Reunion,"A family comes together at their estate under the pretext of celebrating their grandma's birthday, but they have come to ship her off to a nursing home and vie for the share of an inheritance in her wake.",2024,20241h 30m,6.2,67
tt20215816,The Fabulous Four,It tells the story of two friends who travel to be bridesmaids in a surprise wedding of their college girlfriend.,2024,20241h 38m,4.9,2.1K
tt29578220,National Theatre Live: Vanya,"Andrew Scott brings multiple characters to life in Chekhov's Uncle Vanya, filmed live in West End, London. Hopes, dreams, and regrets are thrust into sharp focus in this one-man adaptation which explores the complexities of human emotions.",2024,20242h 2m,8.4,1.3K
tt30007864,The American Society of Magical Negroes,A young man is recruited into a secret society of magical black people who dedicate their lives to a cause of utmost importance: making white people's lives easier.,2024,20241h 44m,3.9,13K
tt30766504,On Falling,"The story focuses on Aurora, a Portuguese worker in a Scottish warehouse, navigating loneliness and alienation in an algorithm-driven gig economy as she seeks meaning and connection amidst solitude and workplace confines.",2024,20241h 44m,7.0,2.2K
tt31778094,Adult Best Friends,"Inseparable since childhood, levelheaded Katie takes her codependent best friend Delaney on a girls' trip to break the news that she is getting married. Things do not go as planned.",2024,20241h 30m,5.2,800
tt26861992,Mea Culpa,"A criminal defense attorney, unhappy in her marriage, finds herself seduced by her mysterious new client, an artist accused of murdering his girlfriend.",2024,20242h,4.2,7.6K
tt28766949,Uranus 2324,"Bonded in their youth and separated by tragedy, an astronaut and a free diver bend the laws of space and time in their efforts to be together again.",2024,20242h 10m,6.3,5.7K
tt17375596,The Empire,A small village of Northern France is the battleground of undercover extraterrestrial knights.,2024,20241h 50m,5.1,1.7K
tt11433906,Winner,Winner is a brilliant young misfit from Texas who finds her morals challenged while serving in the U.S. Air Force and working as an NSA contractor.,2024,20241h 43m,6.5,3.5K
tt27757805,Baby John,Revolves around a DCP who transforms and travels to a different place in order to safeguard his family.,2024,20242h 39m,5.0,20K
tt21469794,Space Cadet,"Rex, a Florida party girl, turns out to be the only hope for the NASA space program after a fluke puts her in training with other candidates who may have better resumés, but don't have her smarts, heart, and moxie.",2024,20241h 50m,5.0,11K
tt32881248,Taboo: Family Secrets,"The infidelities by patriarch Lukas divide the family. His Son Tyler visit sparks a taboo relationship with his stepmother Amanda, forever altering the dynamics and loyalties after certain revelations.",2024,20241h 35m,5.9,853
tt33298226,Ride Away,"Mathias takes his best friend Philippe on a bicycle road trip. Together they will retrace the journey that Youri, his son, had undertaken before tragically disappearing. An epic that they will experience with tenderness, humor and emotion.",2024,20241h 30m,6.7,761
tt10225378,Swimming Home,"An adaptation of cult author Deborah Levy's unique and provocative novel about love, loss and longing. A woman invites a naked stranger found floating in the pool of her family holiday villa to help her set those she loves free.",2024,20241h 39m,4.7,644
tt8442220,Longing,A business mogul runs into his old small town girlfriend while she is visiting the big city only to find out that they had a child together that he was unaware of. Based on an award-winning foreign language film.,2024,20241h 51m,4.8,1.6K
tt22889928,The Radleys,"A seemingly ordinary family actually has a dark secret: they are vampires. They choose not to drink blood despite their natural cravings, but their truth is revealed one day.",2024,20241h 55m,5.1,3.8K
tt28239875,The Silent Planet,"Follows two inmates in the near future who are sentenced to a lifetime of hard labor on a distant planet. As things unravel, they become increasingly paranoid and start to lose a sense of who they are and their past lives.",2024,20241h 35m,4.8,539
tt26750984,Buzzheart,"Driven by deep concern for their fragile daughter, her parents subject her boyfriend to shockingly intense and brutal tests, pushing the boundaries of his love to its absolute limits.",2024,20241h 50m,5.5,395
tt32592802,Bougainvillea,A family entangled in a police investigation surrounding the mysterious disappearance of tourists in Kerala.,2024,20242h 18m,6.4,3.9K
tt29426703,Rats!,"In Fresno, Texas, graffiti artist Raphael's arrest leads to his involvement in a chain of events involving a sting operation, suicide, drug deals, criminal suspicions, weapons, a newswoman, and a plutonium deal gone wrong, creating chaos.",2024,20241h 25m,6.3,474
tt34287697,Missing Child Videotape,"A videotape arrives from Keita's mother, unveiling his brother's disappearance. Haunted by this memory, Keita ventures to the ruins of a mysterious mountain to confront the incident.",2024,20241h 44m,5.4,474
tt27774999,Bonjour Tristesse,Cécile's relaxing summer with her father in the south of France is upended by the arrival of the enigmatic Anne.,2024,20241h 50m,5.7,1.6K
tt20112600,Race for Glory: Audi vs. Lancia,"A true David vs. Goliath story spotlighting the intense rivalry between Audi and Lancia at the 1983 Rally World Championship. Against all odds, Lancia battles to regain its former glory with a combination of innovation and courage.",2024,20241h 49m,5.8,6.2K
tt30319830,Skywalkers: A Love Story,"A daring couple travels worldwide to climb the 118-story megatall skyscraper, Merdeka 118, in Kuala Lumpur, Malaysia, attempting a bold acrobatic stunt on the spire to salvage both their career and relationship.",2024,20241h 40m,7.1,4.4K
tt30217143,Trouble,"Conny, a divorced salesman, gets wrongfully imprisoned for murder. There, he meets criminals who mistake him for a pilot like his ex-wife's new boyfriend. Chaos ensues as he navigates life behind bars while separated from his daughter.",2024,20241h 38m,6.2,8K
tt26658272,Amar Singh Chamkila,"Follows the life of pop star duo Amar Singh Chamkila and Amarjot Kaur, whose songs that were social commentaries or devotionals became massive hits in the 80's.",2024,20242h 25m,7.8,18K
tt31797468,TL,"Brenda, a top agent in a BPO company, is always overlooked for promotion. But not this time; as she gets more than intimate with her TL. Is her long awaited position within her reach? Or did she just put herself in a bad situation?",2024,202446m,4.4,244
tt28784834,The Body,"A night watchman escapes from the morgue where he works and is run over. The inspector called to investigate discovers that the body of a recently deceased woman is missing. Questioning the widower, he begins to suspect him.",2024,20241h 56m,6.3,1.1K
tt22206410,Spread,"To make ends meet, an aspiring journalist is forced to take a job at the world's largest porn magazine-beginning her journey to change her life, and the porn industry, forever.",2024,20241h 33m,5.7,780
tt31912843,Stag,"Gold reappears after vanishing for months. His car breaks down in a remote area. He meets peculiar people in a house. Waking up in his car, he questions if it was a dream or reality.",2024,20241h 27m,5.3,784
tt31013268,The Stickman's Hollow,A series of mysterious and savage murders plague an area of remote wilderness known for its insidious past.,2024,20241h 23m,5.0,323
tt20194882,Lonely Planet,"At a retreat in Morocco, a woman meets a young man whose acquaintanceship evolves into an intoxicating, life-altering love affair.",2024,20241h 34m,5.7,14K
tt26315947,Behind the Lines,Follows a passionate historian who travels the world to find and preserve letters written during times of war.,2024,20241h 28m,8.0,60
tt30835984,Chithini,"Chithini is an upcoming Malayalam language feature film Directed by East Coast Vijayan. Details regarding the plot of 'Chithini' are yet to be disclosed. However, given its genre as a horror family emotional thriller.",2024,20242h 31m,4.8,577
tt27911420,Manas,"Aware that the future does not hold many options for her in a riverside community on Marajó Island, a 13-year-old girl decides to confront the violent machinery that governs her family and the women in her community.",2024,20241h 41m,7.8,1.4K
tt1659324,Depravity,"A group of tenants, suspecting that their neighbor could be is a serial killer, stumble upon an art heist worth millions.",2024,20241h 57m,4.3,1.6K
tt23784934,What Happened to Dorothy Bell?,"Ozzie Gray video documents her investigation into the traumatic events from her early childhood, which involved her late grandmother, Dorothy Bell.",2024,20241h 20m,5.1,445
tt31350080,April,"Nina, an OB-GYN, faces accusations after a newborn's death. Her life undergoes scrutiny during the investigation. She persists in her medical duties, determined to provide care others hesitate to offer, despite risks.",2024,20242h 14m,6.5,1.5K
tt18226544,Dooba Dooba,In-home security cameras watch as an awkward sixteen year old girl terrorizes her well meaning babysitter.,2024,20241h 16m,6.0,72
tt29402528,Doraemon the Movie: Nobita's Earth Symphony,"Doraemon and friends go on an adventure to meet new buddies, connect to people with music, and save the world from a crisis.",2024,20241h 55m,6.6,2K
tt28821588,The Soul Eater,"When violent and gruesome deaths starts plaguing a small mountain village, an old legend about a malevolent creature resurfaces.",2024,20241h 48m,5.8,4K
tt32887285,KA,"In a village where the sun sinks below the horizon by 3 PM, darkness creeps in early, bringing with it a chilling wave of inexplicable horrors.",2024,20242h 31m,7.0,2.1K
tt33048771,God's Here,"In Granbury, TX, firefighter Jack Gilmore makes holiday memories with his son and not knowingly shares a final kiss with his wife. But when a runaway teen's car hits his wife's car, Jack grapples with his faith and the idea of forgiveness.",2024,20241h 35m,5.6,167
tt30395619,Demon Slayer: Kimetsu No Yaiba - To the Hashira Training,"Tanjiro undergoes rigorous training with the Stone Hashira, Himejima, in his quest to become a Hashira. Meanwhile, Muzan continues to search for Nezuko and Ubuyashiki.",2024,20241h 44m,7.3,11K
tt16161330,Sex-Positive,"Virginia tumbles into a wild and thrilling new world of sexual liberation when she moves in with a group of polyamorous party animals, including the charming but commitment-phobic Jake.",2024,20241h 25m,4.1,969
tt32313870,Blue Cave,"Navy soldier Cem embarks on trip to ""Blue Cave"" he promised wife Alara. Journey unveils details of their relationship, affirming enduring love beyond death.",2024,20241h 28m,5.3,8.5K
tt37285462,The Punisher: Nightmare,"Haunted by the brutal loss of his family, Frank-once an early husband, father, and Marine-is consumed by grief and transformed into a relentless vigilante. After two years of trying to escape his violent past and find peace, a new wave of bloodshed forces him back into the fight. At the start of his dark crusade, he must confront the toll of his vengeance-not just in the streets but within his own soul.",2024,20241h 40m,8.6,26
tt9462944,Treasure,"An American journalist travels to Poland with her Holocaust survivor father to visit the places of his childhood. However, he sabotages the trip by avoiding reliving his trauma.",2024,20241h 51m,6.4,2.7K
tt29373684,Hunting Matthew Nichols,"Two decades after her brother mysteriously disappeared on Vancouver Island, a documentary filmmaker sets out to solve his missing person's case. When a disturbing piece of evidence is revealed, she comes to believe he might still be alive.",2024,20241h 29m,5.6,790
tt26743414,Monsieur Aznavour,"Follows the beginnings of the iconic French-Armenian singer, songwriter and actor, Charles Aznavour, from zero to fame.",2024,20242h 13m,7.2,4.7K
tt33351116,Nobody Dumps My Daughter,"After Jimmy breaks up with Theresa, her obsessive mother Mary tries desperately to reunite them, even hiring a hitman to kill Jimmy when bribing him fails.",2024,20241h 28m,5.7,446
tt21097192,Die Alone,Tells the story of a young man who has amnesia. He bands together with a rugged survivalist in a zombie-like outbreak to find his girlfriend.,2024,20241h 30m,5.8,6K
tt14753612,Swatantra Veer Savarkar,"The life journey of Indian freedom fighter and reformer Vinayak Damodar Savarkar, popularly known as Veer Savarkar.",2024,20242h 56m,7.7,18K
tt30144381,Nutcrackers,"In the most unlikely of places, four siblings find a loving shelter in an unexpected turn of circumstances. This endearing comedy-drama draws inspiration from actual events and deftly crafts a gripping story that unites everyone.",2024,20241h 44m,5.5,11K
tt12616480,Slingshot,"An astronaut struggles to maintain his grip on reality aboard a possibly fatally compromised mission to Saturn's moon, Titan.",2024,20241h 48m,5.7,12K
tt27858066,Standing on the Shoulders of Kitties,"Bubbles' band ""The Shitrockers"" lands a European tour but gets kicked off, forcing them to busk. Randy is their roadie. Can Ricky and Julian save them from the streets of Prague?",2024,20241h 51m,6.2,895
tt30795948,A Little Something Extra,"To escape the police, a son and his father find refuge in a summer camp for young adults with disabilities, posing as a resident and his educator. The beginning of trouble and a wonderful human experience that will change them forever.",2024,20241h 39m,6.9,6.9K
tt10450852,Deep Six,An ex-con gets released early from prison only to be forced into an undercover unit of six men and on his first day the other five are all killed. Now he must face the men who he was tasked to spy on.,2024,20241h 38m,3.6,444
tt27599713,The Red Virgin,"Hildegart Rodríguez, a precocious and prolific writer in Spain's 1930s, raised by her mother to become a model of future women.",2024,20241h 54m,6.8,4K
tt28284984,Revolver,"An ex-police officer embarks on a single-minded goal upon leaving jail, after serving a sentence for crimes committed under dubious circumstances.",2024,20241h 54m,5.5,1.3K
tt31624258,Hijack 1971,People fight to survive when a passenger plane is hijacked over Korean airspace in 1971.,2024,20241h 40m,6.8,4.3K
tt27917467,Siddharth Roy,"Siddharth Roy Embraces logic and reason but is overwhelmed by emotions, resulting in heartache and inner turmoil.",2024,20242h 28m,6.2,3K
tt11668530,Anaconda,"A re-interpretation of the iconic '90s creature feature, in which a group of circus athletes - having found themselves stranded in a rain forest - come face-to-face with the elements, a bloodthirsty poacher, and a formidable giant snake.",2024,20241h 24m,4.7,1.4K
tt18107136,The Death That Awaits,A drifter searching for answers to a mystery from her past takes on a job looking after a sick teen who is undergoing a mysterious transformation her family will do anything to stop.,2024,20241h 42m,5.3,1.3K
tt31392065,Federer: Twelve Final Days,Follows the last 12 days of the career of a tennis player considered the best ever as he plays his final tournament.,2024,20241h 28m,7.3,4.7K
tt32389619,Outside,"A family seeks refuge on an isolated farm during a zombie apocalypse, but long-buried secrets strain their relationships as they struggle to survive.",2024,20242h 22m,5.1,5.5K
tt29722855,Badland Hunters,"When an earthquake turns Seoul into a lawless badland, a fearless huntsman goes on to rescue a teenager from a mad doctor who held the teenager captive in a camp full of dangerous cultists.",2024,20241h 47m,6.0,14K
tt30287778,"I, the Executioner","Rookie detective Park Sun Woo and Seo Do-Cheol, a veteran of the Violent Crimes Investigation Division team, chase after a serial killer who shakes up their world.",2024,20241h 58m,6.3,2.7K
tt22506854,The Sleeping Woman,"Ana, a nursing assistant, begins to feel attracted to Agustín, the husband of a woman in a coma whom she cares for. She then begins to be harassed by strange phenomena who want to throw her out of the house and separate her from Agustín.",2024,20241h 50m,5.2,742
tt33045604,Painter and Lampshade,"An artist meets a mysterious woman who becomes his model for his nude artwork. He then fantasizes making love to her; however, he always remembers her number one rule - she can't be touched.",2024,20241h 46m,4.8,161
tt4853290,Out Come the Wolves,"At a cabin deep in the wilderness, a weekend of hunting turns to mayhem and a fight for survival when a pack of wolves attack a man, his female best friend and her fiance.",2024,20241h 26m,4.7,2.1K
tt31513578,Death Whisperer 2,"In a world shrouded by darkness, a relentless force seeks retribution, undeterred by boundaries or morality",2024,20241h 50m,6.3,2.1K
tt27958252,Caught by the Tides,"A Chinese woman lives for herself in silence, celebrating the prosperous Belle Epoque with songs and dance.",2024,20241h 51m,6.7,2.7K
tt18070666,Darkest Miriam,"Miriam Gordon lives in a fog of grief while working in a downtown public library branch. When a burgeoning love-affair coincides with her receiving a series of oddly threatening letters, Miriam's sheltered existence is cracked open.",2024,20241h 27m,5.6,555
tt14260566,The Great Lillian Hall,"Lillian Hall, a Broadway actress, has never missed a performance throughout her long, illustrious career. Yet in the rehearsals her confidence is challenged. People and events conspire to take away her ability to do what she loves most.",2024,20241h 50m,7.2,2.6K
tt27725206,Little Bites,"In a desperate attempt to protect her ten-year-old daughter, a young widow allows a nightmarish monster to slowly eat her alive.",2024,20241h 45m,4.7,1.8K
tt38266673,Your Letter,"A bullied girl transfers schools hoping for peace, but her past trauma isolates her-until she discovers a series of secret letters hidden around the school, leading her on a mysterious quest to uncover their sender's true intent.",2024,20241h 36m,7.2,317
tt27180099,Grand Tour,"Edward, civil servant, flees fiancée Molly on their wedding day in Rangoon, 1917. His travels replace panic with melancholy. Molly, set on marriage, amused by his escape, trails him across Asia.",2024,20242h 9m,6.5,2.9K
tt21141136,Plan B,"When a one night stand with her awkward neighbor leaves her pregnant, a young woman decides to quickly sleep with a successful businessman and tell him he's the father of her unborn baby.",2024,20241h 30m,5.9,1.7K
tt33269451,Kiskisan,"Steamy tale of love, lust, and betrayal. When Adele's sister Bea returns with her girlfriend Cheska, a secret affair begins between Cheska and Adele's boyfriend, Rener, leading to a climactic ending when they're caught.",2024,20241h 2m,5.1,376
tt30524053,Bedspacer,Janice's steamy obsession to imitate Lexi propels them to campus stardom. But dark secrets blur the lines between authenticity and seductive deception.,2024,20241h 30m,4.3,460
tt27510257,Thalavan,"Retired Dysp Udhayabhanu narrates events of his professional life in a TV program. He reveals the intriguing details of the 'Chepanamthota case', a milestone event in his career.",2024,20242h 11m,7.2,7.1K
tt34377012,Mukadderat,After the loss of her husband Sultan wants to remarry. Thus she finds herself in a new way.,2024,20241h 30m,6.9,2.7K
tt12704978,Audrey's Children,"1969. Dr. Audrey Evans joins world-renowned children's hospital and battles sexism, medical conventions, and the subterfuge of her peers to develop revolutionary treatments and purchase the first Ronald McDonald House, impacting millions.",2024,20241h 50m,6.8,1K
tt19049226,Barba Ensopada de Sangue,"A man decides to end his own life and asks one of his children to take care of his dog after his death. In this dramatic conversation, the father reveals to his son the mysterious disappearance of his grandfather in a small fishing town. Then begins the saga of the guy and his dog in search of answers that involve his life and that of his family. A film that involves mystery and action in a passionate setting of the southern coast of Brazil.",2024,20241h 48m,6.1,90
tt13818368,Fighter,A reckless yet brilliant squadron leader and his team of elite fighter pilots face mortal dangers and inner demons as they unite for a deadly mission.,2024,20242h 46m,6.1,54K
tt27995594,Munjya,"A young man's visit to his native village unveils a family secret and a vengeful spirit, the Munjya, who wants to get married. Now the young man must fight to protect himself and his love from Munjya's clutches.",2024,20242h 3m,6.3,29K
tt32060445,Sister Midnight,A genre-bending comedy about a frustrated and misanthropic newlywed who discovers certain feral impulses that land her in unlikely situations.,2024,20241h 47m,5.7,3.3K
tt21609514,The Moogai,"A young Aboriginal couple brings home their second baby. What should be a joyous time takes a sinister turn, as the baby's mother starts seeing a malevolent spirit she is convinced is trying to take her baby.",2024,20241h 23m,5.3,801
tt40761568,Ahsoka: The Patterson Cut,"Former Jedi Ahsoka Tano investigates Imperial remnants seeking to resurrect Grand Admiral Thrawn, who vanished with Jedi Ezra Bridger. This fan edit condenses the 2023 series' eight episodes into a two-and-a-half hour film.",2024,20242h 37m,7.7,33
tt27490099,Beating Hearts,"Local rebellious teenager Clotaire falls for his schoolmate Jackie, but gang violence leads him to a darker destructive path. After years apart, the star-crossed lovers discover that every path they've taken leads them back together.",2024,20242h 41m,7.0,8.9K
tt28223926,Skincare,"Famed aesthetician Hope Goldman's skincare business faces sabotage when rival Angel Vergara opens a boutique across the street. Aided by friend Jordan, Hope seeks to uncover who's trying to ruin her reputation.",2024,20241h 36m,5.7,6.3K
tt22299436,The Astronaut Lovers,"Pedro returns to Argentina to spend the holidays with friends and family. He meets up with Maxi, a childhood friend who attracts him. Both engage in a playful game of flirtation and seduction.",2024,20241h 56m,7.1,1.9K
tt30743549,The Mouse Trap,"It's Alex's 21st Birthday, but she's stuck at the amusement arcade on a late shift so her friends decide to surprise her, but a masked killer dressed as Mickey Mouse decides to play a game of his own with them which she must survive.",2024,20241h 20m,2.4,4.5K
tt21265054,Invasion,"When neighboring country Veragua suddenly attacks Curaçao and Aruba, the Dutch government is taken completely by surprise. The conflict escalates rapidly. Three young Dutch Corps recruits must figure out what is the right thing to do.",2024,20241h 31m,4.7,919
tt10239112,Shook,"After a run-in with his estranged father, an aspiring writer learns a secret that will force him to balance family, love, and success while navigating the divide between the exciting city life he wants and his suburban reality.",2024,20241h 53m,5.8,190
tt32382919,Baby Assassins: Nice Days,Teenage assassins Chisato and Mahiro visit the coastal city of Miyazaki when they unexpectedly cross paths with a bloodthirsty assassin who's looking to add to his personal body count.,2024,20241h 52m,7.0,946
tt27951176,Life of Belle,"In 2018, Annabelle Starnes went missing. York County police released surveillance footage of the home in hopes of new leads.",2024,20241h 13m,5.0,912
tt31956123,Shadow Land,"Haunted by relentless nightmares foretelling his untimely demise, Former President Robert Wainwright summons his past psychiatrist to his upstate residence who discovers the threat may be more real than imagined.",2024,20241h 29m,3.9,663
tt31152127,Thug in a Suit,"Many years ago, Zhou Ke broke into a gang den alone and rescued his brother Banuo, but was arrested and imprisoned. Fast forward a few years, Zhou Ke is released from prison and lives a carefree life as Li Fei. Where should Zhou Ke go?",2024,20241h 40m,5.9,209
tt27487473,The Wages of Fear,"In order to prevent a deadly explosion, an illicit crack team has 24 hours to drive two truckloads of nitroglycerine across a desert laden with danger.",2024,20241h 44m,4.6,4.6K
tt30325268,Three Friends,"Joan's love fades for Victor while Alice reassures her about her own unfulfilling relationship with Eric. Unbeknownst to Alice, Eric is involved with Rebecca. Their lives spiral after Joan leaves Victor, who goes missing.",2024,20241h 57m,6.6,1.7K
tt32499895,Millers in Marriage,"A tale of three middle-aged married couples coming to grips with universal questions about marriage and fidelity, professional success and failure, and the challenge of finding a second act.",2024,20241h 57m,5.4,955
tt17717416,Bad Genius,A group of seniors of an entrepreneurial high school team up to take down a rigged college admissions system.,2024,20241h 36m,6.3,3.7K
tt30253266,The Painter,"An ex-CIA operative is thrown back into a dangerous world when a mysterious woman from his past resurfaces. Now exposed and targeted by a relentless killer and a rogue black ops program, he must rely on skills he thought he left behind.",2024,20241h 40m,4.8,2.9K
tt20255504,Buffalo Stone,Bring Them Home/Aiskótáhkapiyaaya chronicles a decades-long initiative by members of the Blackfoot Confederacy to bring wild buffalo (Blackfeet: iinnii) back to the Blackfeet Reservation.,2024,20241h 25m,8.4,81
tt9046896,Junction,"Junction addresses the modern day opioid crisis in America, and asks how did this happen, from three different points of view. The CEO of a pharmaceutical company, a doctor, and a patient.",2024,20241h 38m,5.2,387
tt32810511,Lick,"Evelyn wakes up in Vegas married to rock star David after blacking out on her 21st birthday. Thrust into his fame, she questions if she can handle his lifestyle as they navigate if their marriage is real or a mistake.",2024,20241h 15m,6.1,1.5K
tt21967916,The Dead Thing,"A young woman lost in a series of meaningless connections falls in love with a charismatic and sensitive man, who hides a dark secret that turns her affair into a dangerous obsession.",2024,20241h 34m,4.8,1.3K
tt8964540,Stream,"The Keenan family's simple weekend getaway truly turns into a vacation to die for, as four deranged killers playing a sadistic game lock down their hotel and compete for the most creative murders of all the guests.",2024,20242h 3m,5.7,11K
tt27786496,Don't Mess with Grandma,"A drunk Army ranger must fight off the vicious robbers who plan to loot the cabin belonging to his sweet, oblivious grandmother.",2024,20241h 21m,5.5,391
tt33030125,Seeking Haven for Mr. Rambo,"On a quest to save Rambo, his dog and best friend; Hassan is forced to confront the fears of his past and rediscovers himself.",2024,20241h 40m,7.9,2K
tt27155283,Do Not Enter,"Two friends, aspiring YouTubers, trespass where they shouldn't. Their adventure takes a terrifying turn as they confront an unimaginable horror.",2024,20241h 25m,5.3,1.1K
tt22525442,I Wish You All the Best,"After being kicked out of the house by their parents, a teen embarks upon a journey of self-discovery that teaches them about love, friendship, and family.",2024,20241h 33m,5.7,821
tt32359447,Hot Frosty,"Widow Kathy magically brings a snowman to life. His innocence helps her heal and find love again. They bond before the holidays, but he's doomed to melt.",2024,20241h 32m,5.3,16K
tt32138523,Avicii - I'm Tim,"Tim Bergling, a shy and insecure boy who, without realizing it, suddenly created one of the world's most loved artists - Avicii.",2024,20241h 35m,7.7,8.6K
tt35332651,A Very Special Terrifier Christmas,"Fight off a killer winter and settle in by the fire with Art the Clown. Chestnuts are roasting, terror is toasting, and the screams create the perfect jolly ambient tone to relax to in this fireside special.",2024,20241h 10m,5.2,101
tt29482291,When Autumn Falls,"Michelle, a retiree in Burgundy, expects her grandson Lucas but a mistake ruins her plans. Her friend Marie-Claude's son is released from prison, reviving Michelle's purpose.",2024,20241h 44m,6.9,4.6K
tt15380608,Bagheera,"When society turns into a jungle, just one predator cries out for justice.",2024,20242h 38m,6.7,8.7K
tt31777812,Mutants of Nature Cove,"Party girls take shy Beth to nude beach with secluded Mutants causing hallucinations. Mysterious woman chants spells, Mutants attack. Beth plans to send soul-stealing Mutants back to hell permanently.",2024,20241h 28m,3.2,270
tt28440231,Checkpoint Zoo,"Checkpoint Zoo documents a daring rescue led by a heroic team of zookeepers and volunteers, who risked their lives to save thousands of animals trapped in a zoo behind enemy lines in the Russian Invasion of Ukraine.",2024,20241h 43m,8.0,157
tt10831486,Levels,"After witnessing his girlfriend's murder, a man risks everything - including reality itself - to discover the truth.",2024,20241h 33m,5.0,2.2K
tt32986426,In the Realm of Ripley,"In 2080, researchers commercialise the 'Mind Upload' memory system. Detective Park (Jang Hyuk) uses the system to investigate an unsolved murder case, delving into the memories of a brain-dead boy from 2009 who was the sole witness.",2024,202450m,8.2,10
tt18300732,Duchess,"Follows a tough, working-class, petty criminal who morphs into an anti-heroine to be reckoned with in a murky underworld, in the treacherous world of diamond smuggling.",2024,20241h 54m,4.6,2.1K
tt28696532,A Dog's Will 2,"After 20 years missing, João Grilo returns to Taperoá to join his old friend Chicó and, after his story of resurrection spreads, he is disputed as an electoral candidate by the two most powerful politicians in the city.",2024,20241h 44m,6.1,3.8K
