imdb_id,movie_name,storyline,release_year,runtime,imdb_rating,vote_count,genre_hint,cleaned_story
tt31939660,House of Sayuri,"A family moves into a house, but discover that it is haunted by a murdered girl.",2024,20241h 48m,6.0,877,,family moves house discover haunted murdered girl
tt30150907,Justice League: Crisis on Infinite Earths - Part Two,The Anti-Monitor (the Monitor's evil counterpart) is released into the DC Multiverse and begins to destroy the different Earths that compose it. The Monitor attempts to recruit heroes from across the Multiverse to fight back.,2024,20241h 35m,5.6,6.6K,,anti monitor monitor evil counterpart released multiverse begins destroy different earths compose monitor attempts recruit heroes across multiverse fight back
tt29259074,Blink,"Chronicles a family's global trip before their children lose vision to a rare genetic disorder, capturing their journey to experience the world's beauty while they can still see it, and preparing for an inevitable future.",2024,20241h 23m,7.2,909,,chronicles family global trip children lose vision rare genetic disorder capturing journey experience world beauty still see preparing inevitable future
tt19864832,La cocina,"In the heart of a bustling Times Square kitchen, dreams and desperation collide as the staff each chase the elusive American dream.",2024,20242h 19m,7.0,5.2K,,heart bustling times square kitchen dreams desperation collide staff chase elusive american dream
tt27050277,The Courier,Follows a hustler and his rise to the top of the corruption that surrounded the real estate bubble after the arrival of the euro in Spain.,2024,20241h 41m,6.1,5.9K,,follows hustler rise top corruption surrounded real estate bubble arrival euro spain
tt21816918,The Painted,"A 1960s suburban family's plans are interrupted when they're called to a deceased relative's estate, where they begin to unravel the secrets that haunt the premises-strange occurrences, archaic rituals, and sinister paintings on the walls.",2024,20241h 25m,4.9,1.7K,,suburban family plans interrupted called deceased relative estate begin unravel secrets haunt premises strange occurrences archaic rituals sinister paintings walls
tt11826260,The Best Friend,"On Canoa Quebrada beach, the reunion between two friends rekindles old desires.",2024,20241h 36m,6.1,323,,canoa quebrada beach reunion two friends rekindles old desires
tt33372496,Jimmy and Stiggs,"A perfect storm of lousy news sees out-of-work filmmaker Jimmy Lang spiral into a bender, during which he claims to have been abducted by aliens, and fearing their return, he contacts his old friend Stiggs to help him gear up for war.",2024,20241h 19m,5.4,833,,perfect storm lousy news sees work filmmaker jimmy lang spiral bender claims abducted aliens fearing return contacts old friend stiggs help gear war
tt27902121,Super/Man: The Christopher Reeve Story,"Reeve's rise to becoming a film star follows with a near-fatal horse-riding accident in 1995 that left him paralyzed from the neck down. After the accident, he became an activist for spinal cord injury treatments and disability rights.",2024,20241h 44m,8.0,12K,,reeve rise becoming film star follows near fatal horse riding accident left paralyzed neck accident became activist spinal cord injury treatments disability rights
tt32898016,Wynonna Earp: Vengeance,Wynonna Earp is coming home to battle her greatest foe yet: a psychotic seductress hellbent on revenge against her...and everyone she loves.,2024,20241h 36m,5.5,2K,,wynonna earp coming home battle greatest foe yet psychotic seductress hellbent revenge everyone loves
tt27004148,Grave Torture,Telling about the punishment of the grave which occurred after a man was buried.,2024,20241h 57m,6.1,3.8K,,telling punishment grave occurred man buried
tt26315685,How to Make Gravy,"A feature film adaptation of Australian music legend Paul Kelly's classic song, 'How to Make Gravy'.",2024,20242h,7.0,1.1K,,feature film adaptation australian music legend paul kelly classic song make gravy
tt26420234,Music by John Williams,Follows the life of legendary composer John Williams.,2024,20241h 45m,8.2,6.2K,,follows life legendary composer john williams
tt14452174,Soundtrack to a Coup d'Etat,Jazz and decolonization are entwined in this historical rollercoaster that rewrites the Cold War episode that led musicians Abbey Lincoln and Max Roach to crash the UN Security Council in protest against the murder of Patrice Lumumba.,2024,20242h 30m,7.8,4.1K,,jazz decolonization entwined historical rollercoaster rewrites cold war episode led musicians abbey lincoln max roach crash security council protest murder patrice lumumba
tt26697087,The Cut,"A retired Irish boxer (Orlando Bloom) returns to the ring for one last shot at the title but only if he makes weight. Holed up in a room in Las Vegas he embarks on an intensive, illegal weight-cut program with an unscrupulous trainer.",2024,20241h 39m,5.5,2.2K,,retired irish boxer orlando bloom returns ring one last shot title makes weight holed room las vegas embarks intensive illegal weight cut program unscrupulous trainer
tt30796448,The Greatest Night in Pop,"On January 28th 1985, dozens of the era's most popular musicians gathered in Los Angeles to record a charity single for African famine relief. Setting egos aside, they collaborated on a song that would make history.",2024,20241h 36m,7.9,17K,,january dozens era popular musicians gathered los angeles record charity single african famine relief setting egos aside collaborated song make history
tt30784256,The Second Act,"Florence wants to introduce David, the man she's madly in love with, to her father. But David isn't attracted to her and wants to throw her into the arms of his friend Willy. The characters meet in a restaurant in the middle of nowhere.",2024,20241h 20m,6.4,5K,,florence wants introduce david man madly love father david isn attracted wants throw arms friend willy characters meet restaurant middle nowhere
tt32086046,Souleymane's Story,A Paris food delivery cyclist and asylum seeker named Souleymane has two days to prepare his story for a make-or-break interview to secure legal residency.,2024,20241h 33m,7.6,7.5K,,paris food delivery cyclist asylum seeker named souleymane two days prepare story make break interview secure legal residency
tt33034505,Pechi,Revolves around age-old practices such as black magic and witchcraft.,2024,20241h 50m,5.5,1.8K,,revolves around age old practices black magic witchcraft
tt21151212,Cult Killer,"After a renowned private investigator is murdered, his protégé takes on the case. As her investigation unfolds, she is forced into a dangerous alliance with his killer to uncover the town's grisly secrets and bring justice to its victims.",2024,20241h 45m,4.8,3.6K,,renowned private investigator murdered prot takes case investigation unfolds forced dangerous alliance killer uncover town grisly secrets bring justice victims
tt4920098,Somnium,"At experimental sleep clinic, Somnium, dreams are made real. Side effects may include: hallucinations, confusion, paranoia, sleep paralysis, detachment from reality, lost sense of self, permanent nightmares.",2024,20241h 32m,4.9,1.7K,,experimental sleep clinic somnium dreams made real side effects may include hallucinations confusion paranoia sleep paralysis detachment reality lost sense self permanent nightmares
tt27819388,Cinderella's Curse,"Based on the same folktale that Disney updated and popularized for children, back in the 1950s.",2024,20241h 22m,3.4,1.7K,,based folktale disney updated popularized children back
tt15181360,Rez Ball,"The Chuska Warriors, a Native American high school basketball team from New Mexico, must band together after losing their star player if they want to keep their quest for a state championship alive.",2024,20241h 51m,6.4,3.1K,,chuska warriors native american high school basketball team new mexico must band together losing star player want keep quest state championship alive
tt30504835,The Reunion,"A family comes together at their estate under the pretext of celebrating their grandma's birthday, but they have come to ship her off to a nursing home and vie for the share of an inheritance in her wake.",2024,20241h 30m,6.2,67,,family comes together estate pretext celebrating grandma birthday come ship nursing home vie share inheritance wake
tt20215816,The Fabulous Four,It tells the story of two friends who travel to be bridesmaids in a surprise wedding of their college girlfriend.,2024,20241h 38m,4.9,2.1K,,tells story two friends travel bridesmaids surprise wedding college girlfriend
tt29578220,National Theatre Live: Vanya,"Andrew Scott brings multiple characters to life in Chekhov's Uncle Vanya, filmed live in West End, London. Hopes, dreams, and regrets are thrust into sharp focus in this one-man adaptation which explores the complexities of human emotions.",2024,20242h 2m,8.4,1.3K,,andrew scott brings multiple characters life chekhov uncle vanya filmed live west end london hopes dreams regrets thrust sharp focus one man adaptation explores complexities human emotions
tt30007864,The American Society of Magical Negroes,A young man is recruited into a secret society of magical black people who dedicate their lives to a cause of utmost importance: making white people's lives easier.,2024,20241h 44m,3.9,13K,,young man recruited secret society magical black people dedicate lives cause utmost importance making white people lives easier
tt30766504,On Falling,"The story focuses on Aurora, a Portuguese worker in a Scottish warehouse, navigating loneliness and alienation in an algorithm-driven gig economy as she seeks meaning and connection amidst solitude and workplace confines.",2024,20241h 44m,7.0,2.2K,,story focuses aurora portuguese worker scottish warehouse navigating loneliness alienation algorithm driven gig economy seeks meaning connection amidst solitude workplace confines
tt31778094,Adult Best Friends,"Inseparable since childhood, levelheaded Katie takes her codependent best friend Delaney on a girls' trip to break the news that she is getting married. Things do not go as planned.",2024,20241h 30m,5.2,800,,inseparable since childhood levelheaded katie takes codependent best friend delaney girls trip break news getting married things planned
tt26861992,Mea Culpa,"A criminal defense attorney, unhappy in her marriage, finds herself seduced by her mysterious new client, an artist accused of murdering his girlfriend.",2024,20242h,4.2,7.6K,,criminal defense attorney unhappy marriage finds seduced mysterious new client artist accused murdering girlfriend
tt28766949,Uranus 2324,"Bonded in their youth and separated by tragedy, an astronaut and a free diver bend the laws of space and time in their efforts to be together again.",2024,20242h 10m,6.3,5.7K,,bonded youth separated tragedy astronaut free diver bend laws space time efforts together
tt17375596,The Empire,A small village of Northern France is the battleground of undercover extraterrestrial knights.,2024,20241h 50m,5.1,1.7K,,small village northern france battleground undercover extraterrestrial knights
tt11433906,Winner,Winner is a brilliant young misfit from Texas who finds her morals challenged while serving in the U.S. Air Force and working as an NSA contractor.,2024,20241h 43m,6.5,3.5K,,winner brilliant young misfit texas finds morals challenged serving air force working nsa contractor
tt27757805,Baby John,Revolves around a DCP who transforms and travels to a different place in order to safeguard his family.,2024,20242h 39m,5.0,20K,,revolves around dcp transforms travels different place order safeguard family
tt21469794,Space Cadet,"Rex, a Florida party girl, turns out to be the only hope for the NASA space program after a fluke puts her in training with other candidates who may have better resumés, but don't have her smarts, heart, and moxie.",2024,20241h 50m,5.0,11K,,rex florida party girl turns hope nasa space program fluke puts training candidates may better resum don smarts heart moxie
tt32881248,Taboo: Family Secrets,"The infidelities by patriarch Lukas divide the family. His Son Tyler visit sparks a taboo relationship with his stepmother Amanda, forever altering the dynamics and loyalties after certain revelations.",2024,20241h 35m,5.9,853,,infidelities patriarch lukas divide family son tyler visit sparks taboo relationship stepmother amanda forever altering dynamics loyalties certain revelations
tt33298226,Ride Away,"Mathias takes his best friend Philippe on a bicycle road trip. Together they will retrace the journey that Youri, his son, had undertaken before tragically disappearing. An epic that they will experience with tenderness, humor and emotion.",2024,20241h 30m,6.7,761,,mathias takes best friend philippe bicycle road trip together retrace journey youri son undertaken tragically disappearing epic experience tenderness humor emotion
tt10225378,Swimming Home,"An adaptation of cult author Deborah Levy's unique and provocative novel about love, loss and longing. A woman invites a naked stranger found floating in the pool of her family holiday villa to help her set those she loves free.",2024,20241h 39m,4.7,644,,adaptation cult author deborah levy unique provocative novel love loss longing woman invites naked stranger found floating pool family holiday villa help set loves free
tt8442220,Longing,A business mogul runs into his old small town girlfriend while she is visiting the big city only to find out that they had a child together that he was unaware of. Based on an award-winning foreign language film.,2024,20241h 51m,4.8,1.6K,,business mogul runs old small town girlfriend visiting big city find child together unaware based award winning foreign language film
tt22889928,The Radleys,"A seemingly ordinary family actually has a dark secret: they are vampires. They choose not to drink blood despite their natural cravings, but their truth is revealed one day.",2024,20241h 55m,5.1,3.8K,,seemingly ordinary family actually dark secret vampires choose drink blood despite natural cravings truth revealed one day
tt28239875,The Silent Planet,"Follows two inmates in the near future who are sentenced to a lifetime of hard labor on a distant planet. As things unravel, they become increasingly paranoid and start to lose a sense of who they are and their past lives.",2024,20241h 35m,4.8,539,,follows two inmates near future sentenced lifetime hard labor distant planet things unravel become increasingly paranoid start lose sense past lives
tt26750984,Buzzheart,"Driven by deep concern for their fragile daughter, her parents subject her boyfriend to shockingly intense and brutal tests, pushing the boundaries of his love to its absolute limits.",2024,20241h 50m,5.5,395,,driven deep concern fragile daughter parents subject boyfriend shockingly intense brutal tests pushing boundaries love absolute limits
tt32592802,Bougainvillea,A family entangled in a police investigation surrounding the mysterious disappearance of tourists in Kerala.,2024,20242h 18m,6.4,3.9K,,family entangled police investigation surrounding mysterious disappearance tourists kerala
tt29426703,Rats!,"In Fresno, Texas, graffiti artist Raphael's arrest leads to his involvement in a chain of events involving a sting operation, suicide, drug deals, criminal suspicions, weapons, a newswoman, and a plutonium deal gone wrong, creating chaos.",2024,20241h 25m,6.3,474,,fresno texas graffiti artist raphael arrest leads involvement chain events involving sting operation suicide drug deals criminal suspicions weapons newswoman plutonium deal gone wrong creating chaos
tt34287697,Missing Child Videotape,"A videotape arrives from Keita's mother, unveiling his brother's disappearance. Haunted by this memory, Keita ventures to the ruins of a mysterious mountain to confront the incident.",2024,20241h 44m,5.4,474,,videotape arrives keita mother unveiling brother disappearance haunted memory keita ventures ruins mysterious mountain confront incident
tt27774999,Bonjour Tristesse,Cécile's relaxing summer with her father in the south of France is upended by the arrival of the enigmatic Anne.,2024,20241h 50m,5.7,1.6K,,cile relaxing summer father south france upended arrival enigmatic anne
tt20112600,Race for Glory: Audi vs. Lancia,"A true David vs. Goliath story spotlighting the intense rivalry between Audi and Lancia at the 1983 Rally World Championship. Against all odds, Lancia battles to regain its former glory with a combination of innovation and courage.",2024,20241h 49m,5.8,6.2K,,true david goliath story spotlighting intense rivalry audi lancia rally world championship odds lancia battles regain former glory combination innovation courage
tt30319830,Skywalkers: A Love Story,"A daring couple travels worldwide to climb the 118-story megatall skyscraper, Merdeka 118, in Kuala Lumpur, Malaysia, attempting a bold acrobatic stunt on the spire to salvage both their career and relationship.",2024,20241h 40m,7.1,4.4K,,daring couple travels worldwide climb story megatall skyscraper merdeka kuala lumpur malaysia attempting bold acrobatic stunt spire salvage career relationship
tt30217143,Trouble,"Conny, a divorced salesman, gets wrongfully imprisoned for murder. There, he meets criminals who mistake him for a pilot like his ex-wife's new boyfriend. Chaos ensues as he navigates life behind bars while separated from his daughter.",2024,20241h 38m,6.2,8K,,conny divorced salesman gets wrongfully imprisoned murder meets criminals mistake pilot like wife new boyfriend chaos ensues navigates life behind bars separated daughter
tt26658272,Amar Singh Chamkila,"Follows the life of pop star duo Amar Singh Chamkila and Amarjot Kaur, whose songs that were social commentaries or devotionals became massive hits in the 80's.",2024,20242h 25m,7.8,18K,,follows life pop star duo amar singh chamkila amarjot kaur whose songs social commentaries devotionals became massive hits
tt31797468,TL,"Brenda, a top agent in a BPO company, is always overlooked for promotion. But not this time; as she gets more than intimate with her TL. Is her long awaited position within her reach? Or did she just put herself in a bad situation?",2024,202446m,4.4,244,,brenda top agent bpo company always overlooked promotion time gets intimate long awaited position within reach put bad situation
tt28784834,The Body,"A night watchman escapes from the morgue where he works and is run over. The inspector called to investigate discovers that the body of a recently deceased woman is missing. Questioning the widower, he begins to suspect him.",2024,20241h 56m,6.3,1.1K,,night watchman escapes morgue works run inspector called investigate discovers body recently deceased woman missing questioning widower begins suspect
tt22206410,Spread,"To make ends meet, an aspiring journalist is forced to take a job at the world's largest porn magazine-beginning her journey to change her life, and the porn industry, forever.",2024,20241h 33m,5.7,780,,make ends meet aspiring journalist forced take job world largest porn magazine beginning journey change life porn industry forever
tt31912843,Stag,"Gold reappears after vanishing for months. His car breaks down in a remote area. He meets peculiar people in a house. Waking up in his car, he questions if it was a dream or reality.",2024,20241h 27m,5.3,784,,gold reappears vanishing months car breaks remote area meets peculiar people house waking car questions dream reality
tt31013268,The Stickman's Hollow,A series of mysterious and savage murders plague an area of remote wilderness known for its insidious past.,2024,20241h 23m,5.0,323,,series mysterious savage murders plague area remote wilderness known insidious past
tt20194882,Lonely Planet,"At a retreat in Morocco, a woman meets a young man whose acquaintanceship evolves into an intoxicating, life-altering love affair.",2024,20241h 34m,5.7,14K,,retreat morocco woman meets young man whose acquaintanceship evolves intoxicating life altering love affair
tt26315947,Behind the Lines,Follows a passionate historian who travels the world to find and preserve letters written during times of war.,2024,20241h 28m,8.0,60,,follows passionate historian travels world find preserve letters written times war
tt30835984,Chithini,"Chithini is an upcoming Malayalam language feature film Directed by East Coast Vijayan. Details regarding the plot of 'Chithini' are yet to be disclosed. However, given its genre as a horror family emotional thriller.",2024,20242h 31m,4.8,577,,chithini upcoming malayalam language feature film directed east coast vijayan details regarding plot chithini yet disclosed however given genre horror family emotional thriller
tt27911420,Manas,"Aware that the future does not hold many options for her in a riverside community on Marajó Island, a 13-year-old girl decides to confront the violent machinery that governs her family and the women in her community.",2024,20241h 41m,7.8,1.4K,,aware future hold many options riverside community maraj island year old girl decides confront violent machinery governs family women community
tt1659324,Depravity,"A group of tenants, suspecting that their neighbor could be is a serial killer, stumble upon an art heist worth millions.",2024,20241h 57m,4.3,1.6K,,group tenants suspecting neighbor serial killer stumble upon art heist worth millions
tt23784934,What Happened to Dorothy Bell?,"Ozzie Gray video documents her investigation into the traumatic events from her early childhood, which involved her late grandmother, Dorothy Bell.",2024,20241h 20m,5.1,445,,ozzie gray video documents investigation traumatic events early childhood involved late grandmother dorothy bell
tt31350080,April,"Nina, an OB-GYN, faces accusations after a newborn's death. Her life undergoes scrutiny during the investigation. She persists in her medical duties, determined to provide care others hesitate to offer, despite risks.",2024,20242h 14m,6.5,1.5K,,nina gyn faces accusations newborn death life undergoes scrutiny investigation persists medical duties determined provide care others hesitate offer despite risks
tt18226544,Dooba Dooba,In-home security cameras watch as an awkward sixteen year old girl terrorizes her well meaning babysitter.,2024,20241h 16m,6.0,72,,home security cameras watch awkward sixteen year old girl terrorizes well meaning babysitter
tt29402528,Doraemon the Movie: Nobita's Earth Symphony,"Doraemon and friends go on an adventure to meet new buddies, connect to people with music, and save the world from a crisis.",2024,20241h 55m,6.6,2K,,doraemon friends adventure meet new buddies connect people music save world crisis
tt28821588,The Soul Eater,"When violent and gruesome deaths starts plaguing a small mountain village, an old legend about a malevolent creature resurfaces.",2024,20241h 48m,5.8,4K,,violent gruesome deaths starts plaguing small mountain village old legend malevolent creature resurfaces
tt32887285,KA,"In a village where the sun sinks below the horizon by 3 PM, darkness creeps in early, bringing with it a chilling wave of inexplicable horrors.",2024,20242h 31m,7.0,2.1K,,village sun sinks horizon darkness creeps early bringing chilling wave inexplicable horrors
tt33048771,God's Here,"In Granbury, TX, firefighter Jack Gilmore makes holiday memories with his son and not knowingly shares a final kiss with his wife. But when a runaway teen's car hits his wife's car, Jack grapples with his faith and the idea of forgiveness.",2024,20241h 35m,5.6,167,,granbury firefighter jack gilmore makes holiday memories son knowingly shares final kiss wife runaway teen car hits wife car jack grapples faith idea forgiveness
tt30395619,Demon Slayer: Kimetsu No Yaiba - To the Hashira Training,"Tanjiro undergoes rigorous training with the Stone Hashira, Himejima, in his quest to become a Hashira. Meanwhile, Muzan continues to search for Nezuko and Ubuyashiki.",2024,20241h 44m,7.3,11K,,tanjiro undergoes rigorous training stone hashira himejima quest become hashira meanwhile muzan continues search nezuko ubuyashiki
tt16161330,Sex-Positive,"Virginia tumbles into a wild and thrilling new world of sexual liberation when she moves in with a group of polyamorous party animals, including the charming but commitment-phobic Jake.",2024,20241h 25m,4.1,969,,virginia tumbles wild thrilling new world sexual liberation moves group polyamorous party animals including charming commitment phobic jake
tt32313870,Blue Cave,"Navy soldier Cem embarks on trip to ""Blue Cave"" he promised wife Alara. Journey unveils details of their relationship, affirming enduring love beyond death.",2024,20241h 28m,5.3,8.5K,,navy soldier cem embarks trip blue cave promised wife alara journey unveils details relationship affirming enduring love beyond death
tt37285462,The Punisher: Nightmare,"Haunted by the brutal loss of his family, Frank-once an early husband, father, and Marine-is consumed by grief and transformed into a relentless vigilante. After two years of trying to escape his violent past and find peace, a new wave of bloodshed forces him back into the fight. At the start of his dark crusade, he must confront the toll of his vengeance-not just in the streets but within his own soul.",2024,20241h 40m,8.6,26,,haunted brutal loss family frank early husband father marine consumed grief transformed relentless vigilante two years trying escape violent past find peace new wave bloodshed forces back fight start dark crusade must confront toll vengeance streets within soul
tt9462944,Treasure,"An American journalist travels to Poland with her Holocaust survivor father to visit the places of his childhood. However, he sabotages the trip by avoiding reliving his trauma.",2024,20241h 51m,6.4,2.7K,,american journalist travels poland holocaust survivor father visit places childhood however sabotages trip avoiding reliving trauma
tt29373684,Hunting Matthew Nichols,"Two decades after her brother mysteriously disappeared on Vancouver Island, a documentary filmmaker sets out to solve his missing person's case. When a disturbing piece of evidence is revealed, she comes to believe he might still be alive.",2024,20241h 29m,5.6,790,,two decades brother mysteriously disappeared vancouver island documentary filmmaker sets solve missing person case disturbing piece evidence revealed comes believe might still alive
tt26743414,Monsieur Aznavour,"Follows the beginnings of the iconic French-Armenian singer, songwriter and actor, Charles Aznavour, from zero to fame.",2024,20242h 13m,7.2,4.7K,,follows beginnings iconic french armenian singer songwriter actor charles aznavour zero fame
tt33351116,Nobody Dumps My Daughter,"After Jimmy breaks up with Theresa, her obsessive mother Mary tries desperately to reunite them, even hiring a hitman to kill Jimmy when bribing him fails.",2024,20241h 28m,5.7,446,,jimmy breaks theresa obsessive mother mary tries desperately reunite even hiring hitman kill jimmy bribing fails
tt21097192,Die Alone,Tells the story of a young man who has amnesia. He bands together with a rugged survivalist in a zombie-like outbreak to find his girlfriend.,2024,20241h 30m,5.8,6K,,tells story young man amnesia bands together rugged survivalist zombie like outbreak find girlfriend
tt14753612,Swatantra Veer Savarkar,"The life journey of Indian freedom fighter and reformer Vinayak Damodar Savarkar, popularly known as Veer Savarkar.",2024,20242h 56m,7.7,18K,,life journey indian freedom fighter reformer vinayak damodar savarkar popularly known veer savarkar
tt30144381,Nutcrackers,"In the most unlikely of places, four siblings find a loving shelter in an unexpected turn of circumstances. This endearing comedy-drama draws inspiration from actual events and deftly crafts a gripping story that unites everyone.",2024,20241h 44m,5.5,11K,,unlikely places four siblings find loving shelter unexpected turn circumstances endearing comedy drama draws inspiration actual events deftly crafts gripping story unites everyone
tt12616480,Slingshot,"An astronaut struggles to maintain his grip on reality aboard a possibly fatally compromised mission to Saturn's moon, Titan.",2024,20241h 48m,5.7,12K,,astronaut struggles maintain grip reality aboard possibly fatally compromised mission saturn moon titan
tt27858066,Standing on the Shoulders of Kitties,"Bubbles' band ""The Shitrockers"" lands a European tour but gets kicked off, forcing them to busk. Randy is their roadie. Can Ricky and Julian save them from the streets of Prague?",2024,20241h 51m,6.2,895,,bubbles band shitrockers lands european tour gets kicked forcing busk randy roadie ricky julian save streets prague
tt30795948,A Little Something Extra,"To escape the police, a son and his father find refuge in a summer camp for young adults with disabilities, posing as a resident and his educator. The beginning of trouble and a wonderful human experience that will change them forever.",2024,20241h 39m,6.9,6.9K,,escape police son father find refuge summer camp young adults disabilities posing resident educator beginning trouble wonderful human experience change forever
tt10450852,Deep Six,An ex-con gets released early from prison only to be forced into an undercover unit of six men and on his first day the other five are all killed. Now he must face the men who he was tasked to spy on.,2024,20241h 38m,3.6,444,,con gets released early prison forced undercover unit six men first day five killed must face men tasked spy
tt27599713,The Red Virgin,"Hildegart Rodríguez, a precocious and prolific writer in Spain's 1930s, raised by her mother to become a model of future women.",2024,20241h 54m,6.8,4K,,hildegart rodr guez precocious prolific writer spain raised mother become model future women
tt28284984,Revolver,"An ex-police officer embarks on a single-minded goal upon leaving jail, after serving a sentence for crimes committed under dubious circumstances.",2024,20241h 54m,5.5,1.3K,,police officer embarks single minded goal upon leaving jail serving sentence crimes committed dubious circumstances
tt31624258,Hijack 1971,People fight to survive when a passenger plane is hijacked over Korean airspace in 1971.,2024,20241h 40m,6.8,4.3K,,people fight survive passenger plane hijacked korean airspace
tt27917467,Siddharth Roy,"Siddharth Roy Embraces logic and reason but is overwhelmed by emotions, resulting in heartache and inner turmoil.",2024,20242h 28m,6.2,3K,,siddharth roy embraces logic reason overwhelmed emotions resulting heartache inner turmoil
tt11668530,Anaconda,"A re-interpretation of the iconic '90s creature feature, in which a group of circus athletes - having found themselves stranded in a rain forest - come face-to-face with the elements, a bloodthirsty poacher, and a formidable giant snake.",2024,20241h 24m,4.7,1.4K,,interpretation iconic creature feature group circus athletes found stranded rain forest come face face elements bloodthirsty poacher formidable giant snake
tt18107136,The Death That Awaits,A drifter searching for answers to a mystery from her past takes on a job looking after a sick teen who is undergoing a mysterious transformation her family will do anything to stop.,2024,20241h 42m,5.3,1.3K,,drifter searching answers mystery past takes job looking sick teen undergoing mysterious transformation family anything stop
tt31392065,Federer: Twelve Final Days,Follows the last 12 days of the career of a tennis player considered the best ever as he plays his final tournament.,2024,20241h 28m,7.3,4.7K,,follows last days career tennis player considered best ever plays final tournament
tt32389619,Outside,"A family seeks refuge on an isolated farm during a zombie apocalypse, but long-buried secrets strain their relationships as they struggle to survive.",2024,20242h 22m,5.1,5.5K,,family seeks refuge isolated farm zombie apocalypse long buried secrets strain relationships struggle survive
tt29722855,Badland Hunters,"When an earthquake turns Seoul into a lawless badland, a fearless huntsman goes on to rescue a teenager from a mad doctor who held the teenager captive in a camp full of dangerous cultists.",2024,20241h 47m,6.0,14K,,earthquake turns seoul lawless badland fearless huntsman goes rescue teenager mad doctor held teenager captive camp full dangerous cultists
tt30287778,"I, the Executioner","Rookie detective Park Sun Woo and Seo Do-Cheol, a veteran of the Violent Crimes Investigation Division team, chase after a serial killer who shakes up their world.",2024,20241h 58m,6.3,2.7K,,rookie detective park sun woo seo cheol veteran violent crimes investigation division team chase serial killer shakes world
tt22506854,The Sleeping Woman,"Ana, a nursing assistant, begins to feel attracted to Agustín, the husband of a woman in a coma whom she cares for. She then begins to be harassed by strange phenomena who want to throw her out of the house and separate her from Agustín.",2024,20241h 50m,5.2,742,,ana nursing assistant begins feel attracted agust husband woman coma cares begins harassed strange phenomena want throw house separate agust
tt33045604,Painter and Lampshade,"An artist meets a mysterious woman who becomes his model for his nude artwork. He then fantasizes making love to her; however, he always remembers her number one rule - she can't be touched.",2024,20241h 46m,4.8,161,,artist meets mysterious woman becomes model nude artwork fantasizes making love however always remembers number one rule touched
tt4853290,Out Come the Wolves,"At a cabin deep in the wilderness, a weekend of hunting turns to mayhem and a fight for survival when a pack of wolves attack a man, his female best friend and her fiance.",2024,20241h 26m,4.7,2.1K,,cabin deep wilderness weekend hunting turns mayhem fight survival pack wolves attack man female best friend fiance
tt31513578,Death Whisperer 2,"In a world shrouded by darkness, a relentless force seeks retribution, undeterred by boundaries or morality",2024,20241h 50m,6.3,2.1K,,world shrouded darkness relentless force seeks retribution undeterred boundaries morality
tt27958252,Caught by the Tides,"A Chinese woman lives for herself in silence, celebrating the prosperous Belle Epoque with songs and dance.",2024,20241h 51m,6.7,2.7K,,chinese woman lives silence celebrating prosperous belle epoque songs dance
tt18070666,Darkest Miriam,"Miriam Gordon lives in a fog of grief while working in a downtown public library branch. When a burgeoning love-affair coincides with her receiving a series of oddly threatening letters, Miriam's sheltered existence is cracked open.",2024,20241h 27m,5.6,555,,miriam gordon lives fog grief working downtown public library branch burgeoning love affair coincides receiving series oddly threatening letters miriam sheltered existence cracked open
tt14260566,The Great Lillian Hall,"Lillian Hall, a Broadway actress, has never missed a performance throughout her long, illustrious career. Yet in the rehearsals her confidence is challenged. People and events conspire to take away her ability to do what she loves most.",2024,20241h 50m,7.2,2.6K,,lillian hall broadway actress never missed performance throughout long illustrious career yet rehearsals confidence challenged people events conspire take away ability loves
tt27725206,Little Bites,"In a desperate attempt to protect her ten-year-old daughter, a young widow allows a nightmarish monster to slowly eat her alive.",2024,20241h 45m,4.7,1.8K,,desperate attempt protect ten year old daughter young widow allows nightmarish monster slowly eat alive
tt38266673,Your Letter,"A bullied girl transfers schools hoping for peace, but her past trauma isolates her-until she discovers a series of secret letters hidden around the school, leading her on a mysterious quest to uncover their sender's true intent.",2024,20241h 36m,7.2,317,,bullied girl transfers schools hoping peace past trauma isolates discovers series secret letters hidden around school leading mysterious quest uncover sender true intent
tt27180099,Grand Tour,"Edward, civil servant, flees fiancée Molly on their wedding day in Rangoon, 1917. His travels replace panic with melancholy. Molly, set on marriage, amused by his escape, trails him across Asia.",2024,20242h 9m,6.5,2.9K,,edward civil servant flees fianc molly wedding day rangoon travels replace panic melancholy molly set marriage amused escape trails across asia
tt21141136,Plan B,"When a one night stand with her awkward neighbor leaves her pregnant, a young woman decides to quickly sleep with a successful businessman and tell him he's the father of her unborn baby.",2024,20241h 30m,5.9,1.7K,,one night stand awkward neighbor leaves pregnant young woman decides quickly sleep successful businessman tell father unborn baby
tt33269451,Kiskisan,"Steamy tale of love, lust, and betrayal. When Adele's sister Bea returns with her girlfriend Cheska, a secret affair begins between Cheska and Adele's boyfriend, Rener, leading to a climactic ending when they're caught.",2024,20241h 2m,5.1,376,,steamy tale love lust betrayal adele sister bea returns girlfriend cheska secret affair begins cheska adele boyfriend rener leading climactic ending caught
